Gene_ID	TCQ	PEM	TRA	LEE	E180	LEM	LEL	MAT
Bradi3g25586.1	2.8056150941482	2.91116360559485	2.82151864504024	2.70319657788935	1.09180281227022	1.06804397223659	0.706270573686998	-0.169806288891808
Bradi3g25592.1	3.13739319951421	3.05636104661734	3.54474155158725	3.53318205041774	3.97463654308028	3.96149982979409	4.23501256289938	3.63358016134407
Bradi3g25597.1	1.54694651158193	1.7608130894056	1.95200925867804	1.37589192364876	1.36326245472204	0.518616517762842	0.893597477967854	0.777025499422015
Bradi3g25600.1	3.15956564586475	6.8068019916892	7.82280213615422	7.81346467348818	8.74590426700987	8.72109881796365	6.81657521301785	-1.66606706282903
Bradi3g25620.1	3.75344615840646	3.85960663752385	4.26764341963854	4.57505771228289	6.12675261449872	6.32407279125109	6.35978427809651	6.87878061527152
Bradi3g25633.1	1.96614614321428	2.20062920660715	2.267700840695	2.3555177127694	2.42951144282452	1.32085668509547	1.09517248549951	-0.407372258030561
Bradi3g25635.1	-4.87084274224585	-3.23825287417972	-3.95348629214622	-2.44622326562977	-0.844782007905109	-0.84478200790511	-2.36007619246261	-2.54665865920577
Bradi3g25649.1	3.83321151475594	2.46813916685855	1.39775021181466	1.15386982606676	0.35882260928606	0.676328652157231	1.10191386205433	0.603584905297868
Bradi3g25658.1	4.22445201231063	3.60790258823401	3.77264344539916	4.06875239804521	3.9047937243073	3.76413074093535	3.11297198926357	3.00929031691726
Bradi3g25661.1	2.76508919209721	1.69455685442789	3.27440541468818	3.84532431001904	3.95666995054512	3.7279637465143	3.88445467005448	4.27645483630011
Bradi3g25670.1	-1.29327075232136	-1.58055953749301	-1.68382429261307	-0.889814765519797	-1.18173321954313	-1.12569844025863	-0.821787074282188	0.862146952001304
Bradi3g25680.1	4.87481649797087	4.95028335446303	5.20164273196163	5.31377296978054	5.6525713447552	5.51731692745771	5.46704256937761	5.98037182428356
Bradi3g25812.3	0.316195638747868	0.661419905805895	0.908780381341559	1.42460072704121	1.7426142862689	2.02313213095251	2.16880489865906	1.91835442051254
Bradi3g25880.1	-2.78815873365425	-3.88285032175812	-3.88285032175812	-3.7044366346993	-1.83277442839284	-1.83277442839284	0.592938524377341	-1.71877641962083
Bradi3g25910.2	4.32583975360023	4.00273205835227	3.40404817683524	2.59682056614005	3.27210481456625	2.65183603612158	2.62495416139488	2.20665746115801
Bradi3g25919.1	-0.947367154786458	-0.947171800441576	-1.161261216056	-0.785324025186937	-1.62569448743618	-0.111301208830597	1.59265843936924	2.16137650063736
Bradi3g25925.1	3.3762115259149	2.64286576196495	2.69608943801788	3.00273447192776	2.61730324649523	3.12941696232665	2.92188950913768	3.13068642237848
Bradi3g25930.1	1.8686599854122	2.62855891730611	4.11638710814	4.78031611152444	5.16984832703358	5.34041394360984	5.59566351783539	5.34320203746815
Bradi3g25996.1	-1.78705274690877	-0.882397459712285	-1.12340300650298	-1.26956771270794	-0.572137006053686	-0.80522246124845	-0.433472084651469	-0.31276900178852
Bradi3g26130.1	-2.9385448095714	-2.9385448095714	1.16619535570428	1.68721336812772	1.27194994711894	2.56732121747106	2.95049605717291	0.344980682691026
Bradi3g26147.3	-0.276630262002726	-1.69769298722615	0.0678791539714503	-0.871274964745127	-1.56251982957962	-0.494772124732011	0.190598597135429	-0.366358981940056
Bradi3g26160.1	4.49744908927942	4.52193424707095	4.63778174345823	4.89235764547406	6.58126873553955	6.21209241156571	6.3006700561671	7.04705844802578
Bradi3g26175.1	-0.762787558856213	0.366210172407113	-0.478907947039157	-0.329453996083987	-0.385678586549408	-1.37015462887471	-1.6902245427494	-2.88915993559533
Bradi3g26190.1	-1.53909094776652	-0.0379794453786187	0.680724865156534	0.738357758045616	0.583625736020185	0.49295874428055	0.33175016589079	-0.104387230125198
Bradi3g26206.1	-3.42752160903521	-2.52338396438853	-1.49988283837567	-1.42244923202469	-1.70652614820352	-1.31259985344493	-0.753240757557555	-0.213042980958776
Bradi3g26370.1	-1.4751141985373	-1.45139499901806	-1.12267772225037	-1.0852868830569	-0.77559597784043	-0.321110006576605	0.527610159464406	-2.25257669068855
Bradi3g26377.4	2.5369277731887	2.9392193149472	3.09433580795236	3.29603364381413	3.87349565601076	3.73543859210047	3.75003171081113	3.26177915434886
Bradi3g26391.1	4.14359338633004	4.9516980967762	4.02599273861897	4.00819754827309	2.2313235450796	-1.00521725376665	-1.63625018956833	-2.06102786002996
Bradi3g26400.1	4.9918681227568	4.18940119496176	4.45322521033153	5.08390022510342	5.46924654577254	5.62670215882844	5.82909885724213	6.43174379671977
Bradi3g26410.1	6.77569600090068	6.87872686568012	6.84025149254507	6.58505184785608	6.82793324581844	6.7460922279157	6.82489584019331	8.08117915802582
Bradi3g26542.1	4.98330643505668	5.38686142604203	5.69402955800891	6.18026235948371	5.36064850949966	5.60683332865714	4.74408747791879	4.05429612323471
Bradi3g26638.1	0.627140066233393	-0.58222718022727	-1.26329231309775	-0.175291266116968	0.629612528484475	1.41739206753281	1.13732587949738	-1.33732650084007
Bradi3g26640.2	-0.528934450872339	-1.75460273013818	1.68785917547698	2.53135519087848	2.48114011263409	3.7061081837296	4.32209730798154	1.02890259461763
Bradi3g26655.1	1.07709099695899	-1.4568958559678	-2.49776611811318	-2.23003294414689	-1.29125515493523	-0.47270496537925	-1.12902465738076	-1.33005307685794
Bradi3g26660.1	7.32864217880535	6.97530084398808	6.36832860023714	5.91877370918869	5.56538707848321	5.42574256728746	5.08381873595128	4.93883624906831
Bradi3g26670.1	4.01627308035367	4.94374559364077	4.89610946537543	4.75661777426323	4.57658060244456	4.10531517960291	3.72176525228023	3.13242593962275
Bradi3g26675.1	2.14257557117243	2.59299951372085	2.73618820270447	3.25841543772803	2.7603455418652	3.41849024181138	3.91561125842569	3.69916854014395
Bradi3g26680.2	3.79108415147166	4.65743380264045	4.96698047760783	5.06303530218915	5.03414721350847	5.10143190025673	4.80629535695228	5.06845853275117
Bradi3g26690.1	-0.851965970944193	-0.858547506694643	-0.999507007742123	0.315258526466251	-3.84969020932871	0.00409055418169028	-0.970257347511806	-1.39632169755587
Bradi3g26697.3	1.32399226877268	1.6998782347824	1.79315851061042	1.95697300965285	2.36190618789448	2.36452065141319	1.53200586290511	1.23172672380892
